,mech_type,hf_type,drug_type,APD_30,APD_40,APD_50,APD_90,Tri90_30,Tri90_40,Tri90_50,CaTD_50,CaTD_80,CaTD_90,RT50,RT90,TTP,Ta_min,Ta_max,dvdt_max,RMP,V_peak,diast_Ca,syst_Ca,CaTA,DevF,EAD,pos_calc,repol_fail,qNet
577,dyn,gomez,domperidone,216.8,261.7,299.7,395.9,179.09999999999997,134.2,96.19999999999999,364.7,501.4,594.3,215.2,417.5,200.8,0.3397498137273473,1.7940895664350296,241.3671142095983,-87.77853596600701,40.48492158604186,9.254826583693792e-05,0.0002704042939364005,0.0001778560280994626,1.4543397527076822,False,False,False,-0.8198969893785346
578,dyn,gomez,domperidone,217.1,261.9,299.7,395.3,178.20000000000002,133.40000000000003,95.60000000000002,361.0,502.0,607.8,173.4,392.9,202.2,0.07598438275829311,0.753609752615474,241.23390975777554,-87.77359559577728,40.460840022865526,9.331320189673272e-05,0.0002686641238929373,0.0001753509219962046,0.6776253698571809,False,False,False,-0.685847207700121
579,dyn,gomez,domperidone,217.0,261.8,299.8,395.7,178.7,133.89999999999998,95.89999999999998,363.0,495.9,595.7,187.4,370.3,203.6,0.08188882322549097,0.8648744125504411,241.25893119212932,-87.77441578189247,40.48384142677198,9.318278248502392e-05,0.0002693923091493015,0.0001762095266642776,0.7829855893249501,False,False,False,-1.6117627087137976
580,dyn,gomez,domperidone,216.3,261.3,299.7,395.9,179.59999999999997,134.59999999999997,96.19999999999999,356.4,487.2,574.0,209.9,395.9,206.0,0.22325828898147773,1.66145435986512,241.41471524363683,-87.77939489210911,40.497162467484976,9.236559110045277e-05,0.00027805165208941553,0.00018568606098896275,1.438196070883642,False,False,False,-1.644048562454259
581,dyn,gomez,domperidone,217.2,262.1,299.9,395.9,178.7,133.79999999999995,96.0,371.9,509.2,606.2,211.2,413.8,198.9,0.22379305006219108,1.4094318313942624,241.31607106780828,-87.77729279977657,40.48729878511318,9.276826836917163e-05,0.00026471057939455624,0.0001719423110253846,1.1856387813320715,False,False,False,-0.999546276567358
582,dyn,gomez,domperidone,216.7,261.6,299.8,396.0,179.3,134.39999999999998,96.19999999999999,361.4,490.0,581.7,199.2,371.9,201.5,0.14849171910854977,1.293213628166795,241.3230029457762,-87.77642550787593,40.495344883855665,9.285007053840887e-05,0.0002730834887791196,0.0001802334182407107,1.1447219090582452,False,False,False,-2.0504722098468733
583,dyn,gomez,domperidone,217.6,262.4,300.1,396.3,178.70000000000002,133.90000000000003,96.19999999999999,379.3,515.9,610.5,212.5,411.3,213.2,0.18114325506087445,1.2466172062658345,241.33957976127033,-87.77896108466841,40.50295281111331,9.255951797521832e-05,0.000261146305072303,0.0001685867870970847,1.06547395120496,False,False,False,-2.2530427761526823
584,dyn,gomez,domperidone,216.9,261.8,299.9,396.1,179.20000000000002,134.3,96.20000000000005,365.2,497.0,588.7,205.1,398.2,213.0,0.11316189794326828,1.1029747222313746,241.35419847531858,-87.77808294081582,40.48680334571897,9.263216794665935e-05,0.00027097147691160033,0.000178339308964941,0.9898128242881064,False,False,False,-2.058687399964853
585,dyn,gomez,domperidone,217.5,262.3,300.0,396.1,178.60000000000002,133.8,96.10000000000002,377.2,519.2,613.5,221.6,431.6,210.0,0.31557498705347076,1.5545890224150931,241.3443560969829,-87.77895730726664,40.48797607389854,9.255522835752278e-05,0.0002617890208363389,0.00016923379247881613,1.2390140353616224,False,False,False,-1.0333749379173724
586,dyn,gomez,domperidone,217.0,261.8,299.7,395.8,178.8,134.0,96.10000000000002,368.1,508.6,605.2,229.7,451.9,207.3,0.43999982794809095,1.7518507590750452,241.35462421425325,-87.7784392056844,40.4734841728511,9.259161835370881e-05,0.0002674475446006865,0.0001748559262469777,1.3118509311269542,False,False,False,-0.11434505996246003
587,dyn,gomez,domperidone,215.9,261.0,299.5,395.6,179.70000000000002,134.60000000000002,96.10000000000002,349.4,479.2,566.5,213.6,402.7,200.8,0.2543249936210296,1.7098856960888977,241.40998650505466,-87.77845612827248,40.488164524946974,9.246700670259187e-05,0.0002830291089304766,0.0001905621022278847,1.455560702467868,False,False,False,-0.9657257070637115
588,dyn,gomez,domperidone,218.3,262.8,300.1,395.4,177.09999999999997,132.59999999999997,95.29999999999995,377.6,524.7,638.9,178.4,393.3,210.3,0.06891945333743267,0.6663854751208012,241.06429353810518,-87.76878514501645,40.460902994174496,9.414250214114837e-05,0.00025553629925107336,0.00016139379710992499,0.5974660217833685,False,False,False,-1.2662076967917955
589,dyn,gomez,domperidone,217.5,262.3,300.1,396.4,178.89999999999998,134.09999999999997,96.29999999999995,376.6,510.6,603.0,206.7,396.1,215.9,0.14987717543529575,1.2072522004515651,241.32338000616565,-87.7780114855082,40.49146740989904,9.270225927492425e-05,0.00026332271812828543,0.0001706204588533612,1.0573750250162695,False,False,False,-2.5178388810996353
590,dyn,gomez,domperidone,216.7,261.7,299.7,395.7,179.0,134.0,96.0,360.5,490.7,587.7,189.1,364.1,200.5,0.09905590512809444,0.9803604113702061,241.2821038472758,-87.77490061168275,40.48906571785441,9.308369610115734e-05,0.00027202325215108385,0.0001789395560499265,0.8813045062421117,False,False,False,-1.5885986673503965
591,dyn,gomez,domperidone,217.5,262.2,299.8,395.4,177.89999999999998,133.2,95.59999999999997,369.6,511.8,619.9,195.2,414.0,187.7,0.0890254099510952,0.8595258605361992,241.17597676044497,-87.77200802438789,40.48517479909989,9.35793410517325e-05,0.00026182068324070854,0.00016824134218897604,0.770500450585104,False,False,False,-0.7935569094784967
592,dyn,gomez,domperidone,217.3,262.1,300.0,396.1,178.8,134.0,96.10000000000002,373.4,509.7,603.8,212.7,410.9,208.7,0.19781558235588217,1.3259927181215037,241.34491639005148,-87.77856804497597,40.49136239655269,9.258842538331055e-05,0.00026470480738844635,0.0001721163820051358,1.1281771357656214,False,False,False,-1.651178313067291
593,dyn,gomez,domperidone,216.9,261.8,299.9,396.2,179.29999999999998,134.39999999999998,96.30000000000001,365.3,496.6,587.6,204.1,388.2,217.8,0.17196437875292553,1.2945850453926262,241.3669808170491,-87.77859749662561,40.485913156527566,9.255036551507926e-05,0.000271141529278229,0.00017859116376314977,1.1226206666397007,False,False,False,-2.130131269026336
